"","evap_factor","sal","pH_out","pCO2_out","DIC_out","Alk_out","Omega_arag_out","Na_out","Ca_out","Mg_out","K_out","Cl_out","SO4_out"
"59",0.71,52.112676056338,8.12691609328353,0.000416868468095719,2.8445597884077,3.35210526025973,7.96479513970905,701.406898995526,14.0844758834443,78.609027706019,19.718266236822,843.660105418314,43.0139871717177
"60",0.705,52.4822695035461,8.12846491673185,0.000416868468095719,2.86153681675442,3.37587872214277,8.07028579053189,706.381346061801,14.184364378751,79.1648239885018,19.8581101302514,849.643426287186,43.3190466389296
"61",0.7,52.8571428571429,8.13002296661029,0.000416868468095723,2.87872251440139,3.39999179804965,8.1778192346084,711.426855222253,14.28567982374,79.7285392118226,19.999951753236,855.712221442027,43.6284640104725
"62",0.695,53.2374100719424,8.13159037072994,0.000416868468095719,2.89612084802532,3.42445181759933,8.2874484927012,716.544960153174,14.388453015124,80.3003438793935,20.1438342211736,861.868335605927,43.9423333395069
"63",0.69,53.6231884057971,8.13316725968405,0.000416868468095719,2.91373588795106,3.44926632285526,8.39922833460779,721.737238983994,14.4927156422489,80.8804134252055,20.2898018991485,868.113666970708,44.2607514052951
"64",0.685,54.014598540146,8.13475376692742,0.000416868468095716,2.93157181163498,3.47444307608148,8.51321534981821,727.005315919605,14.5985003196708,81.468928393338,20.4379004475391,874.45016914828,44.5838178126912
"65",0.68,54.4117647058824,8.13635002885812,0.000416868468095719,2.94963290729001,3.49999006783823,8.62946802155857,732.350862934258,14.7058406211699,82.0660746253677,20.5881768696378,880.879853208074,44.9116350960197
"66",0.675,54.8148148148148,8.13795618490175,0.000416868468095716,2.96792357766017,3.52591552543547,8.74804680441325,737.775601540754,14.8147711152762,82.6720434560853,20.7406795613867,887.404789805043,45.2443088275712
"67",0.67,55.2238805970149,8.13957237759862,0.000416868468095719,2.98644834395536,3.55222792176743,8.86901420574094,743.281304638825,14.9253274023861,83.2870319179516,20.8954583633405,894.027111402924,45.5819477309559
"68",0.665,55.6390977443609,8.14119875269393,0.000416868468095719,3.00521184995212,3.57893598454556,8.99243487109428,748.869798446923,15.0375461535527,83.911242954752,21.0525646149737,900.749014597805,45.9246637995701
"69",0.66,56.0606060606061,8.14283545923051,0.000416868468095719,3.02421886626645,3.60604870594753,9.11837567385355,754.542964521798,15.1514651510402,84.5448856449358,21.2120512114562,907.572762547304,46.272572420448
"70",0.655,56.4885496183206,8.1444826496452,0.000416868468095716,3.04347429481468,3.63357535271447,9.2469058093585,760.302741870584,15.2671233307347,85.1881754351567,21.3739726630285,914.500687511004,46.6257925037858
